NOTE: This Power Watch database of power plants is currently in draft status and not yet published. Please do not reference or cite the data as basis for research or publications until the data is officially published.
name,pw_idnr,capacity_mw,year_of_capacity_data,country,owner,source,url,latitude,longitude,commissioning_year,fuel1,fuel2,fuel3,fuel4,generation_gwh_2012,generation_gwh_2013,generation_gwh_2014,generation_gwh_2015,generation_gwh_2016
Turbosatz 1,1006077,22.7,,Germany,Zweckverband Abfallwirtschaft Raum Würzburg,Open Power System Data,http://data.open-power-system-data.org/,49.793,9.99406,,Waste,,,,,,,,
Tutow Solarpark 1 FF,1025911,6.782,,Germany,Solarpark Tutow I GmbH,Bundesnetzagentur,https://www.bundesnetzagentur.de/DE/Sachgebiete/ElektrizitaetundGas/Unternehmen_Institutionen/Versorgungssicherheit/Erzeugungskapazitaeten/Kraftwerksliste/kraftwerksliste-node.html,,,2009.0,Solar,,,,,,,,
Tutow Solarpark 2 FF Infrastruktur,1025886,25.5,,Germany,Solarpark Tutow II GmbH & Co. KG,Bundesnetzagentur,https://www.bundesnetzagentur.de/DE/Sachgebiete/ElektrizitaetundGas/Unternehmen_Institutionen/Versorgungssicherheit/Erzeugungskapazitaeten/Kraftwerksliste/kraftwerksliste-node.html,,,2010.0,Solar,,,,,,,,
Tutow Solarpark 5,1025897,19.3,,Germany,Solarpark Tutow V GmbH & Co. KG,Bundesnetzagentur,https://www.bundesnetzagentur.de/DE/Sachgebiete/ElektrizitaetundGas/Unternehmen_Institutionen/Versorgungssicherheit/Erzeugungskapazitaeten/Kraftwerksliste/kraftwerksliste-node.html,,,2011.0,Solar,,,,,,,,
Töging,1006070,85.3,,Germany,VERBUND-Innkraftwerke GmbH,Open Power System Data,http://data.open-power-system-data.org/,48.2518176,12.5873078,1924.0,Hydro,,,,,,,,
UPM Augsburg,1006115,29.0,,Germany,UPM GmbH,Open Power System Data,http://data.open-power-system-data.org/,48.38008,10.90143,1966.0,Gas,,,,,,,,
UPM Schongau,1006116,10.5,,Germany,UPM GmbH,Open Power System Data,http://data.open-power-system-data.org/,47.803187,10.904254,1959.0,Hydro,,,,,,,,
UPM Schwedt,1006117,13.3,,Germany,UPM GmbH Werk Schwedt,Open Power System Data,http://data.open-power-system-data.org/,53.08672,14.31935,2009.0,Biomass,,,,,,,,
UTB,1006121,16.0,,Germany,Pfleiderer Baruth GmbH,Open Power System Data,http://data.open-power-system-data.org/,52.07778,13.51725,2002.0,Biomass,,,,,,,,
UW Bertikow,1025851,340.0,,Germany,ENERTRAG Aktiengesellschaft,Bundesnetzagentur,https://www.bundesnetzagentur.de/DE/Sachgebiete/ElektrizitaetundGas/Unternehmen_Institutionen/Versorgungssicherheit/Erzeugungskapazitaeten/Kraftwerksliste/kraftwerksliste-node.html,,,2003.0,Wind,,,,,,,,
Unnamed #1,1006100,23.3,,Germany,Gunvor Raffinerie Ingolstadt GmbH,Open Power System Data,http://data.open-power-system-data.org/,,,1964.0,Other,,,,,,,,
Unterbergen,1006112,12.4,,Germany,E.ON Kraftwerke GmbH,Open Power System Data,http://data.open-power-system-data.org/,48.237449,10.92718,1983.0,Hydro,,,,,,,,
Unterbreizbach,1006113,33.6,,Germany,K+S AG,Open Power System Data,http://data.open-power-system-data.org/,50.81319,9.97752,1965.0,Gas,,,,,,,,
Unteropfingen,1006114,14.2,,Germany,EnBW Energie Baden-Württemberg AG,Open Power System Data,http://data.open-power-system-data.org/,48.0612649,10.1284379,1991.0,Hydro,,,,,,,,
Uppenborn 1,1006118,25.0,,Germany,Stadtwerke München GmbH,Open Power System Data,http://data.open-power-system-data.org/,48.473474,11.95481,1930.0,Hydro,,,,,,,,
Uppenborn 2,1006119,18.0,,Germany,Stadtwerke München GmbH,Open Power System Data,http://data.open-power-system-data.org/,48.515233,12.101041,1951.0,Hydro,,,,,,,,
Urspring,1006120,10.1,,Germany,E.ON Kraftwerke GmbH,Open Power System Data,http://data.open-power-system-data.org/,47.71598,10.825785,1966.0,Hydro,,,,,,,,
Vermuntwerk,1006122,158.0,,Germany,EnBW Energie Baden-Württemberg AG,Open Power System Data,http://data.open-power-system-data.org/,46.96845,10.05986,1930.0,Hydro,,,,,,,,
Ville/Berrenrath,1006123,52.0,,Germany,RWE Power AG,Open Power System Data,http://data.open-power-system-data.org/,50.86138,6.84066,1991.0,Coal,,,,,,,,
Vohburg,1006124,23.3,,Germany,Donau-Wasserkraft AG,Open Power System Data,http://data.open-power-system-data.org/,48.778103,11.60119,1992.0,Hydro,,,,,,,,
WKW,1006149,24.0,,Germany,Rheinkraftwerk Albbruck- Dogern AG,Open Power System Data,http://data.open-power-system-data.org/,47.598482,8.170982,2009.0,Hydro,,,,,,,,
Walchensee,1006126,124.0,,Germany,E.ON Kraftwerke GmbH,Open Power System Data,http://data.open-power-system-data.org/,47.631354,11.337054,1924.0,Hydro,,,,,,,,
Waldeck 2,1006127,480.0,,Germany,E.ON Kraftwerke GmbH,Open Power System Data,http://data.open-power-system-data.org/,51.167139,9.046832,1974.0,Hydro,,,,,,,,
Waldeck1/Bringhausen,1006128,143.0,,Germany,E.ON Kraftwerke GmbH,Open Power System Data,http://data.open-power-system-data.org/,51.167139,9.046832,1931.0,Hydro,,,,,,,,
Waldpolenz Energiepark FF 1,1025877,52.0,,Germany,SachsenFonds Solar I GmbH & Co. KG,Bundesnetzagentur,https://www.bundesnetzagentur.de/DE/Sachgebiete/ElektrizitaetundGas/Unternehmen_Institutionen/Versorgungssicherheit/Erzeugungskapazitaeten/Kraftwerksliste/kraftwerksliste-node.html,,,2007.0,Solar,,,,,,,,
Wasserburg,1006129,24.1,,Germany,VERBUND-Innkraftwerke GmbH,Open Power System Data,http://data.open-power-system-data.org/,48.05699,12.22074,1938.0,Hydro,,,,,,,,
Waste Incinerator #1,1006085,11.6,,Germany,AVEA Entsorgungsbetriebe GmbH & Co. KG,Open Power System Data,http://data.open-power-system-data.org/,51.01666667,6.983333333,2011.0,Waste,,,,,,,,
Wedel,1006131,101.0,,Germany,Vattenfall Europe Generation AG,Open Power System Data,http://data.open-power-system-data.org/,53.56625104,9.728479385,1972.0,Oil,,,,,,,,
Wedel,1006130,260.0,,Germany,Vattenfall Europe Wärme AG,Open Power System Data,http://data.open-power-system-data.org/,53.56695702,9.724445343,,Coal,,,,,,,,
Wehr,1006132,910.0,,Germany,Schluchseewerk Aktiengesellschaft,Open Power System Data,http://data.open-power-system-data.org/,47.64529898,7.91819945,1975.0,Hydro,,,,,,,,
Weiher,1006133,655.6,,Germany,STEAG Power Saar GmbH,Open Power System Data,http://data.open-power-system-data.org/,49.33413028,7.031355928,1976.0,Coal,,,,,,,,
Weisweiler,1006134,1800.0,,Germany,RWE Power AG,Open Power System Data,http://data.open-power-system-data.org/,50.839167,6.321111,,Coal,,,,,,,,
Welzow II Flughafen,1025902,18.6,,Germany,LHI Solar Deutschland VI GmbH & Co. KG,Bundesnetzagentur,https://www.bundesnetzagentur.de/DE/Sachgebiete/ElektrizitaetundGas/Unternehmen_Institutionen/Versorgungssicherheit/Erzeugungskapazitaeten/Kraftwerksliste/kraftwerksliste-node.html,,,2011.0,Solar,,,,,,,,
Wendefurth,1006135,79.7,,Germany,Vattenfall Europe Generation AG,Open Power System Data,http://data.open-power-system-data.org/,51.74223,10.91879,,Hydro,,,,,,,,
Werkskraftwerk Sappi Alfeld 1,1006136,16.8,,Germany,Sappi Alfeld GmbH,Open Power System Data,http://data.open-power-system-data.org/,51.984761,9.822831,1988.0,Biomass,,,,,,,,
Werkskraftwerk Sappi Alfeld 2,1006137,20.0,,Germany,Sappi Alfeld GmbH,Open Power System Data,http://data.open-power-system-data.org/,51.98513,9.82246,1947.0,Gas,,,,,,,,
Werkskraftwerk Sappi Alfeld 3,1006138,0.1,,Germany,Sappi Alfeld GmbH,Open Power System Data,http://data.open-power-system-data.org/,51.98513,9.82246,1912.0,Hydro,,,,,,,,
Werkskraftwerk Sappi Ehingen,1006139,21.2,,Germany,Sappi Ehingen GmbH,Open Power System Data,http://data.open-power-system-data.org/,48.26698,9.72615,,Biomass,,,,,,,,
Weserkraftwerk Bremen,1006140,9.9,,Germany,swb Erzeugung GmbH & Co. KG,Open Power System Data,http://data.open-power-system-data.org/,53.061134,8.864937,2012.0,Hydro,,,,,,,,
Westfalen,1006141,1049.0,,Germany,RWE Generation SE,Open Power System Data,http://data.open-power-system-data.org/,,,,Coal,,,,,,,,
Wi-Biebrich,1006142,31.7,,Germany,InfraServ GmbH & Co. Wiesbaden KG,Open Power System Data,http://data.open-power-system-data.org/,50.040546,8.253248,,Biomass,,,,,,,,
Wilhelmshaven (Coal),1006143,757.0,,Germany,E.ON Kraftwerke GmbH,Open Power System Data,http://data.open-power-system-data.org/,53.565819,8.146245,1976.0,Coal,,,,,,,,
Wilhelmshaven (Oil),1006144,56.0,,Germany,E.ON Kraftwerke GmbH,Open Power System Data,http://data.open-power-system-data.org/,53.565819,8.146245,1973.0,Oil,,,,,,,,
Wilmersdorf,1006145,828.0,,Germany,Vattenfall Europe Wärme AG,Open Power System Data,http://data.open-power-system-data.org/,52.48159366,13.30761909,1977.0,Oil,,,,,,,,
Windpark Arneburg 2,1025849,117.0,,Germany,SachsenFonds GmbH & Co. Windpark I KG,Bundesnetzagentur,https://www.bundesnetzagentur.de/DE/Sachgebiete/ElektrizitaetundGas/Unternehmen_Institutionen/Versorgungssicherheit/Erzeugungskapazitaeten/Kraftwerksliste/kraftwerksliste-node.html,,,2001.0,Wind,,,,,,,,
Windpark Arneburg 2,1025881,31.5,,Germany,SachsenFonds GmbH & Co. Windpark I KG,Bundesnetzagentur,https://www.bundesnetzagentur.de/DE/Sachgebiete/ElektrizitaetundGas/Unternehmen_Institutionen/Versorgungssicherheit/Erzeugungskapazitaeten/Kraftwerksliste/kraftwerksliste-node.html,,,2001.0,Wind,,,,,,,,
Windpark Dahme,1025843,76.5,,Germany,Windpark Dahme GmbH & Co. KG,Bundesnetzagentur,https://www.bundesnetzagentur.de/DE/Sachgebiete/ElektrizitaetundGas/Unternehmen_Institutionen/Versorgungssicherheit/Erzeugungskapazitaeten/Kraftwerksliste/kraftwerksliste-node.html,,,2005.0,Wind,,,,,,,,
Windpark Druxberge,1025845,116.7,,Germany,Umspannwerke Druxberge GmbH & Co. KG   c/o Windstrom GmbH,Bundesnetzagentur,https://www.bundesnetzagentur.de/DE/Sachgebiete/ElektrizitaetundGas/Unternehmen_Institutionen/Versorgungssicherheit/Erzeugungskapazitaeten/Kraftwerksliste/kraftwerksliste-node.html,,,2003.0,Wind,,,,,,,,
Windpark Fehmarn,1025861,143.0,,Germany,Fehmarn Netz GmbH & Co. OHG,Bundesnetzagentur,https://www.bundesnetzagentur.de/DE/Sachgebiete/ElektrizitaetundGas/Unternehmen_Institutionen/Versorgungssicherheit/Erzeugungskapazitaeten/Kraftwerksliste/kraftwerksliste-node.html,,,2006.0,Wind,,,,,,,,
Windpark Hakenstedt,1025846,82.7,,Germany,Umspannwerke Druxberge GmbH & Co. KG   c/o Windstrom GmbH,Bundesnetzagentur,https://www.bundesnetzagentur.de/DE/Sachgebiete/ElektrizitaetundGas/Unternehmen_Institutionen/Versorgungssicherheit/Erzeugungskapazitaeten/Kraftwerksliste/kraftwerksliste-node.html,,,1999.0,Wind,,,,,,,,
Windpark Hüselitz,1025848,92.4,,Germany,,Bundesnetzagentur,https://www.bundesnetzagentur.de/DE/Sachgebiete/ElektrizitaetundGas/Unternehmen_Institutionen/Versorgungssicherheit/Erzeugungskapazitaeten/Kraftwerksliste/kraftwerksliste-node.html,,,2015.0,Wind,,,,,,,,
Windpark Klettwitz,1025842,89.1,,Germany,,Bundesnetzagentur,https://www.bundesnetzagentur.de/DE/Sachgebiete/ElektrizitaetundGas/Unternehmen_Institutionen/Versorgungssicherheit/Erzeugungskapazitaeten/Kraftwerksliste/kraftwerksliste-node.html,,,2015.0,Wind,,,,,,,,
Windpark Reußenköge,1025866,189.312,,Germany,UW Reußenköge GmbH,Bundesnetzagentur,https://www.bundesnetzagentur.de/DE/Sachgebiete/ElektrizitaetundGas/Unternehmen_Institutionen/Versorgungssicherheit/Erzeugungskapazitaeten/Kraftwerksliste/kraftwerksliste-node.html,,,2013.0,Wind,,,,,,,,
Windpark Riffgat,1025853,113.4,,Germany,Offshore-Windpark RIFFGAT GmbH & Co. KG/EWE ERNEUERBARE ENERGIEN GmbH,Bundesnetzagentur,https://www.bundesnetzagentur.de/DE/Sachgebiete/ElektrizitaetundGas/Unternehmen_Institutionen/Versorgungssicherheit/Erzeugungskapazitaeten/Kraftwerksliste/kraftwerksliste-node.html,,,2014.0,Wind,,,,,,,,
Windparks Biere und Borne,1025844,94.5,,Germany,UWB Umspannwerk Betriebsgesellschaft Biere mbH    UWB Umspannwerk Betriebsgesellschaft Borne mbH,Bundesnetzagentur,https://www.bundesnetzagentur.de/DE/Sachgebiete/ElektrizitaetundGas/Unternehmen_Institutionen/Versorgungssicherheit/Erzeugungskapazitaeten/Kraftwerksliste/kraftwerksliste-node.html,,,1999.0,Wind,,,,,,,,
Wintershall,1006146,109.5,,Germany,K+S AG,Open Power System Data,http://data.open-power-system-data.org/,50.89401,9.99724,1967.0,Gas,,,,,,,,
Wintrich,1006147,20.0,,Germany,RWE Innogy GmbH,Open Power System Data,http://data.open-power-system-data.org/,49.879784,6.948762,1965.0,Hydro,,,,,,,,
Witznau,1006148,220.0,,Germany,Schluchseewerk Aktiengesellschaft,Open Power System Data,http://data.open-power-system-data.org/,47.68791,8.25159,1943.0,Hydro,,,,,,,,
Wählitz,1006125,31.0,,Germany,Mitteldeutsche Braunkohlengesellschaft mbH,Open Power System Data,http://data.open-power-system-data.org/,51.16664,12.07622,1994.0,Coal,,,,,,,,
X-Kraftwerk,1006150,27.0,,Germany,Currenta GmbH & Co. OHG,Open Power System Data,http://data.open-power-system-data.org/,51.01443,6.98733,1981.0,Gas,,,,,,,,
ZWSF,1006155,2.5,,Germany,EEW Energy from Waste Premnitz GmbH,Open Power System Data,http://data.open-power-system-data.org/,52.53505,12.36259,2002.0,Waste,,,,,,,,
Zellstoff Stendal GmbH,1006151,138.9,,Germany,Zellstoff Stendal GmbH,Open Power System Data,http://data.open-power-system-data.org/,52.72713,12.01115,,Biomass,,,,,,,,
Zeltingen,1006152,13.6,,Germany,RWE Innogy GmbH,Open Power System Data,http://data.open-power-system-data.org/,49.951074,7.023166,1964.0,Hydro,,,,,,,,
Zielitz,1006153,52.0,,Germany,K+S AG,Open Power System Data,http://data.open-power-system-data.org/,52.29848,11.67963,1996.0,Gas,,,,,,,,
Zolling,1006154,528.0,,Germany,GDF SUEZ Energie Deutschland AG,Open Power System Data,http://data.open-power-system-data.org/,48.455353,11.799456,,Biomass,,,,,,,,
Aksombo,1000011,1038.0,,Ghana,,Volta River Authority,http://www.vra.com/resources/annual_reports/2014%20Annual%20Report.pdf,6.2998,0.0594,1961.0,Hydro,,,,,,,,
Bui,1000012,400.0,,Ghana,,Volta River Authority,http://www.vra.com/resources/annual_reports/2014%20Annual%20Report.pdf,8.1822,-2.1661,2013.0,Hydro,,,,,,,,
CENIT,1000019,226.0,,Ghana,,Volta River Authority,http://www.vra.com/resources/annual_reports/2014%20Annual%20Report.pdf,,,2002.0,Oil,,,,,,,,
Kpong,1000014,160.0,,Ghana,,Volta River Authority,http://www.vra.com/resources/annual_reports/2014%20Annual%20Report.pdf,6.1201,0.1255,1982.0,Hydro,,,,,,,,
Mines Reserve,1000017,80.0,,Ghana,,Volta River Authority,http://www.vra.com/resources/annual_reports/2014%20Annual%20Report.pdf,,,2008.0,Oil,,,,,,,,
Susan Asogoli,1000018,200.0,,Ghana,,Volta River Authority,http://www.vra.com/resources/annual_reports/2014%20Annual%20Report.pdf,,,2010.0,Oil,,,,,,,,
Takoradi 1,1000015,330.0,,Ghana,,Volta River Authority,http://www.vra.com/resources/annual_reports/2014%20Annual%20Report.pdf,4.883333,-1.75,,Gas,,,,,,,,
Tema,1000016,160.0,,Ghana,,Volta River Authority,http://www.vra.com/resources/annual_reports/2014%20Annual%20Report.pdf,5.67,-0.02,2008.0,Gas,,,,,,,,
Aghios Kirillos,1019435,7.0,,Greece,,Public Power Corporation of Greece,,,,,Wind,,,,,,,,
Agios Dimitrios,1019400,1585.0,,Greece,,Geological Society of Greece,http://users.auth.gr/~ageorgak/PE18_76.pdf,40.394147,21.925568,,Coal,,,,,,,,
Agios Georgiou,1019416,360.0,,Greece,,Public Power Corporation of Greece (capacity  fuel  location),https://www.dei.gr/Default.aspx?t=MapStation.aspx&id=150&nt=124&lang=2,37.9539,23.61037,,Gas,,,,,,,,
Agrilia Baka Solar Power Plant,1026597,4.9,,Greece,Enel Green Power Hellas SA,Enel Green Power,http://environmentalreport2012.enel.com/files/grecia_en.pdf,37.0839,21.63009,,Solar,,,,,,,,
Alasia Solar Power Plant,1026598,1.5,,Greece,Enel Green Power,Martifer Solar,http://www.martifersolar.com/,37.4701,23.41814,,Solar,,,,,,,,
Aliveri,1019414,420.0,,Greece,,Public Power Corporation of Greece (capacity  fuel  location),https://www.dei.gr/Default.aspx?t=MapStation.aspx&id=179&nt=124&lang=2,38.3896,24.0524,,Gas,,,,,,,,
Amynteo-Filotas,1019404,600.0,,Greece,,Geological Society of Greece,http://users.auth.gr/~ageorgak/PE18_76.pdf,40.61922,21.683167,1988.0,Coal,,,,,,,,
Ano Liosia,1019419,24.0,,Greece,,Hellector,http://www.lignite.gr/events/5.pdf,38.0773,23.6544,,Waste,,,,,,,,
Aspri Petra,1019421,19.8,,Greece,,Public Power Company of Greece,http://www.ppcr.gr/Energy.aspx?C=26,,,,Wind,,,,,,,,
Assomata,1019394,108.0,,Greece,,Global Water System Project (for name  location  and age),http://sedac.ciesin.columbia.edu/data/collection/grand-v23,40.47375,22.242083,1985.0,Hydro,,,,,,,,
Athens Airport Solar Power Plant,1026599,8.0,,Greece,Athens International Airport SA,Aviation Benefits,http://aviationbenefits.org/media/100145/aviation-climate-solutions_web-52-53.pdf,37.9245,23.94829,,Solar,,,,,,,,
Atherinolakkos,1019381,102.0,,Greece,,Public Power Corporation of Greece,https://www.dei.gr/en/i-dei/i-etairia/tomeis-drastiriotitas/paragwgi/analutikos-xartis-stathmwn,35.0038,26.1397,,Oil,,,,,,,,
Axiochori Solar Power Plant,1026600,6.0,,Greece,Enel Green Power Hellas SA,Enel Green Power,http://environmentalreport2012.enel.com/files/grecia_en.pdf,40.86,22.67195,,Solar,,,,,,,,
CA Crete Rethymno Akoumia,1019434,7.2,,Greece,,Public Power Corporation of Greece,http://www.ppcr.gr/Energy.aspx?C=26,,,,Wind,,,,,,,,
CA Crete Sitia Toplou Montasery,1019436,6.6,,Greece,,Public Power Corporation of Greece,http://www.ppcr.gr/Energy.aspx?C=27,,,,Wind,,,,,,,,
CA Crete Xirolimni,1019427,13.2,,Greece,,Public Power Corporation of Greece,http://www.ppcr.gr/Energy.aspx?C=26,,,2010.0,Wind,,,,,,,,
CA Viotias Castle,1019424,17.7,,Greece,Public Power Corporation of Greece,Public Power Corporation of Greece,http://www.ppcr.gr/Energy.aspx?C=26,,,2009.0,Wind,,,,,,,,
Chania,1019418,134.0,,Greece,,Public Power Corporation of Greece (capacity  fuel  location),http://www.dei.gr/Default.aspx?id=146&nt=123&lang=6,35.488,24.0384,1998.0,Gas,,,,,,,,
Chlyos,1026628,11.7,,Greece,TERNA,TERNA,http://www.terna-energy.com/activities/?catid=67e8558e-78c1-44cc-9d53-56994d9e6f7e&countryId=5a53c3a7-cff0-49a4-ba90-5538b3418e40,,,2014.0,Wind,,,,,,,,
Chonos,1026624,4.5,,Greece,TERNA,TERNA,http://www.terna-energy.com/activities/?catid=67e8558e-78c1-44cc-9d53-56994d9e6f7e&countryId=5a53c3a7-cff0-49a4-ba90-5538b3418e40,35.213168,26.226487,2006.0,Wind,,,,,,,,
DERVENI-MIKRO DERVENI-SLIVA,1026625,24.0,,Greece,TERNA,TERNA,http://www.terna-energy.com/activities/?EntryId=a79cea9c-acfe-4705-b1f7-21db0e40e9ff&catid=67e8558e-78c1-44cc-9d53-56994d9e6f7e&countryId=5a53c3a7-cff0-49a4-ba90-5538b3418e40,37.479095,23.12761,2015.0,Wind,,,,,,,,
DIDIMOS LOFOS,1026621,26.0,,Greece,TERNA,TERNA,http://www.terna-energy.com/activities/?EntryId=4b05f806-1cbf-4aa4-b3e9-00a780fc0e5d&catid=67e8558e-78c1-44cc-9d53-56994d9e6f7e&countryId=5a53c3a7-cff0-49a4-ba90-5538b3418e40,41.055665,25.98112,2005.0,Wind,,,,,,,,
Dimossia Solar Power Plant,1026601,2.0,,Greece,Advanced Photon Dynamics SA,Biosar,http://en.biosar.gr/article.asp?catid=31188&subid=2&pubid=15361431,38.2927,23.26039,,Solar,,,,,,,,
Edesseos,1019396,19.0,,Greece,,Public Power Corporation of Greece (capacity  fuel  location),https://www.dei.gr/Default.aspx?t=MapStation.aspx&id=173&nt=124&lang=2,,,,Hydro,,,,,,,,
Florina,1019405,330.0,,Greece,,Geological Society of Greece,http://users.auth.gr/~ageorgak/PE18_76.pdf,40.812192,21.601276,2003.0,Coal,,,,,,,,
Florina Solar Power Plant,1026602,4.3,,Greece,AES Solar Energy Ltd,Heli SCSP,http://www.aessolar.co.uk,40.8227,21.51778,,Solar,,,,,,,,
GOURI MELES,1026626,32.2,,Greece,TERNA,TERNA,http://www.terna-energy.com/activities/?EntryId=ca636671-633e-442f-a6f1-3ca8d8256446&catid=67e8558e-78c1-44cc-9d53-56994d9e6f7e&countryId=5a53c3a7-cff0-49a4-ba90-5538b3418e40,38.211782,23.427796,2014.0,Wind,,,,,,,,
Geraki,1019425,17.1,,Greece,,Public Power Company of Greece,http://www.ppcr.gr/Energy.aspx?C=28,,,,Wind,,,,,,,,
Heliolousti I,1019432,8.0,,Greece,,Public Power Company of Greece,http://www.ppcr.gr/Energy.aspx?C=28,,,,Wind,,,,,,,,
Heliolousti II,1019430,9.0,,Greece,,Public Power Company of Greece,http://www.ppcr.gr/Energy.aspx?C=28,,,,Wind,,,,,,,,
Heron I,1019417,148.0,,Greece,,Public Power Corporation of Greece (capacity  fuel  location),http://www.dei.gr/Default.aspx?id=146&nt=123&lang=8,38.2801,23.3264,,Gas,,,,,,,,
Heron II,1019412,432.0,,Greece,TERNA,Hellenic Association of Independent Power Producers,http://haipp.gr/en/power-plants,38.2792,23.3299,2010.0,Gas,,,,,,,,
Hlogos,1019422,19.0,,Greece,,Public Power Company of Greece,http://www.ppcr.gr/Energy.aspx?C=27,,,,Wind,,,,,,,,
Ilarionas,1019398,154.0,,Greece,,Global Water System Project (for name  location  and age),http://sedac.ciesin.columbia.edu/data/collection/grand-v30,40.0966,21.8039,2011.0,Hydro,,,,,,,,
KREKEZA MOUGOLIOS,1026623,12.0,,Greece,TERNA,TERNA,http://www.terna-energy.com/activities/?catid=67e8558e-78c1-44cc-9d53-56994d9e6f7e&countryId=5a53c3a7-cff0-49a4-ba90-5538b3418e40,38.158175,23.584312,2011.0,Wind,,,,,,,,
Kardia,1019401,1200.0,,Greece,,Geological Society of Greece,http://users.auth.gr/~ageorgak/PE18_76.pdf,40.410162,21.785617,,Coal,,,,,,,,
Kastraki,1019385,320.0,,Greece,,Global Water System Project (for name  location  and age),http://sedac.ciesin.columbia.edu/data/collection/grand-v31,38.74125,21.365417,1969.0,Hydro,,,,,,,,
Kavasila Solar Power Plant,1026603,4.9,,Greece,Enel Green Power Hellas SA,Enel Green Power,http://environmentalreport2012.enel.com/files/grecia_en.pdf,37.8842,21.25599,,Solar,,,,,,,,
Korinthos Power Plant,1019411,437.0,,Greece,Korinthos Power,Hellenic Association of Independent Power Producers,http://haipp.gr/en/power-plants,37.920765,23.066502,2012.0,Gas,,,,,,,,
Kotomini,1019409,485.0,,Greece,,Public Power Corporation of Greece (capacity  fuel  location),http://www.dei.gr/Default.aspx?id=146&nt=123&lang=2,41.064577,25.489888,2002.0,Gas,,,,,,,,
Kouloukonas,1019440,5.0,,Greece,,Public Power Company of Greece,http://www.ppcr.gr/Energy.aspx?C=28,,,,Wind,,,,,,,,
Kourtesi 1 Solar Power Plant,1026604,4.9,,Greece,Enel Green Power Hellas SA,Enel Green Power,https://www.enelgreenpower.com/en/media/press/d201205-enel-green-power-starts-operating-two-new-plants-in-greece.html,37.9603,21.34365,,Solar,,,,,,,,
Kourtesi 2 Solar Power Plant,1026605,4.9,,Greece,Enel Green Power Hellas SA,Enel Green Power,https://www.enelgreenpower.com/en/media/press/d201205-enel-green-power-starts-operating-two-new-plants-in-greece.html,37.9598,21.34748,,Solar,,,,,,,,
Koutsopodi Solar Power Plant,1026606,2.0,,Greece,Elliniki Technodomiki Anemos SA,Biosar,http://en.biosar.gr/article.asp?catid=31187&subid=2&pubid=15361429,37.6502,22.65561,,Solar,,,,,,,,
Koutsoutis,1019428,12.0,,Greece,,Public Power Company of Greece,http://www.ppcr.gr/Energy.aspx?C=28,,,,Wind,,,,,,,,
Kremasta,1019382,437.0,,Greece,,Global Water System Project (for name  location  and age),http://sedac.ciesin.columbia.edu/data/collection/grand-v30,38.890417,21.499583,1965.0,Hydro,,,,,,,,
LOGGARAKIA,1026630,18.0,,Greece,TERNA,TERNA,http://www.terna-energy.com/activities/?catid=67e8558e-78c1-44cc-9d53-56994d9e6f7e&countryId=5a53c3a7-cff0-49a4-ba90-5538b3418e40,37.479008,23.127721,2014.0,Wind,,,,,,,,
LOUZES AGATHAKI RIGANI,1026629,24.0,,Greece,TERNA,TERNA,http://www.terna-energy.com/activities/?EntryId=5f9f737c-db1c-4931-859d-55c4fba61802&catid=67e8558e-78c1-44cc-9d53-56994d9e6f7e&countryId=5a53c3a7-cff0-49a4-ba90-5538b3418e40,,,2008.0,Wind,,,,,,,,
Ladhon,1019395,70.0,,Greece,,Global Water System Project (for name  location  and age),http://sedac.ciesin.columbia.edu/data/collection/grand-v37,37.765417,21.982917,1955.0,Hydro,,,,,,,,
Ladonas,1019441,70.0,,Greece,,Public Power Corporation of Greece,https://www.dei.gr/Default.aspx?t=MapStation.aspx&id=161&nt=124&lang=2,,,,Hydro,,,,,,,,
Lavrio,1019408,723.0,,Greece,,Public Power Corporation of Greece (capacity  fuel  location),http://www.dei.gr/Default.aspx?id=146&nt=123&lang=7,37.74629,24.06665,,Gas,,,,,,,,
Limnochori Solar Power Plant,1026607,4.8,,Greece,Enel Green Power Hellas SA,Enel Green Power,http://environmentalreport2012.enel.com/files/grecia_en.pdf,38.1311,21.44679,,Solar,,,,,,,,
Linoperamata,1019380,193.0,,Greece,,Public Power Corporation of Greece,https://www.dei.gr/Default.aspx?t=MapStation.aspx&id=170&nt=124&lang=2,35.34,25.0523,,Oil,,,,,,,,
Liptol,1019406,43.0,,Greece,,Public Power Corporation of Greece (capacity  fuel  location),https://www.dei.gr/Default.aspx?t=MapStation.aspx&id=169&nt=124&lang=2,,,,Coal,,,,,,,,
Lithos,1019423,19.0,,Greece,,Public Power Company of Greece,http://www.ppcr.gr/Energy.aspx?C=28,,,,Wind,,,,,,,,
Louros Dam,1019399,10.0,,Greece,,Large Dam Database in Greece,http://users.itia.ntua.gr/nikos/dams/list%20of%20dams/r_Aliakmonas/aliakmonas%20dams.htm,39.251371,20.865655,1954.0,Hydro,,,,,,,,
MYTOULA,1026633,34.2,,Greece,TERNA,TERNA,http://www.terna-energy.com/activities/?EntryId=a1aad68d-4698-449d-a019-95fc4ccc3433&catid=67e8558e-78c1-44cc-9d53-56994d9e6f7e&countryId=5a53c3a7-cff0-49a4-ba90-5538b3418e40,41.093056,25.934616,2006.0,Wind,,,,,,,,
Magiko Solar Power Plant,1026608,1.9,,Greece,F/V Parko Xanthi,Biosar,http://en.biosar.gr/article.asp?catid=31185&subid=2&pubid=15361404,41.0576,24.8927,,Solar,,,,,,,,
